,playerId,action_season,action_date,prediction,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,weight,age_in_days,height_inches
170,8477947,2023,2023-06-28,558.5953,64.0,49563.0,1065.0,27.7,0.53,0.49,0.52,0.49,0.51,0.5,589.0,91.09,11.79,6.96,19.58,2.99,47.7,33.97,11.32,11.8,11.33,10.0,12.0,80.0,43.0,19.0,142.0,33.0,11.0,10.0,3.0,19.0,3.0,30.0,51.0,69.0,112.0,8.0,18.0,0.0,39.0,21.0,21.0,71.0,39.0,13.0,2.31,4.8,4.69,1.0,4.0,6.0,140.62,123.0,122.33,3.0,1.5,1.83,3.01,10.28,10.27,10.14,1065.0,167.0,80.0,175.0,643.0,159.0,150.0,158.0,598.0,0.0,0.0,183279.0,18.0,14.0,7.0,15.0,419.35,39.95,37.68,39.93,37.74,393.0,183.0,207.0,783.0,48.0,44.0,7.0,405.0,133.0,38.0,11.72,15.83,12.4,13.0,21.0,14.0,778.72,576.0,573.64,6.06,9.03,9.35,36.66,36.7,35.79,403.4,34.83,33.88,35.16,34.2,410.0,154.0,157.0,721.0,47.0,38.0,3.0,416.0,120.0,28.0,12.86,14.32,7.65,26.0,15.0,6.0,726.77,564.0,569.54,5.48,6.02,6.02,34.29,34.59,34.13,165.92,169.59,3024.0,3094.0,195.0,9908.0,72.0
171,8471698,2023,2023-06-28,598.0634,58.0,58198.0,1089.0,32.81,0.53,0.48,0.57,0.48,0.56,0.48,250.0,134.93,20.4,10.83,27.66,4.78,74.19,49.14,18.76,20.32,18.69,8.0,8.0,126.0,61.0,41.0,228.0,35.0,19.0,16.0,5.0,20.0,4.0,63.0,65.0,107.0,168.0,20.0,49.0,83.0,125.0,44.0,26.0,102.0,57.0,28.0,3.58,6.29,10.53,4.0,8.0,7.0,226.64,187.0,185.91,9.0,2.6,3.13,6.71,16.29,16.23,15.56,1089.0,244.0,109.0,177.0,559.0,133.0,164.0,170.0,622.0,83.0,97.0,152578.0,49.0,59.0,25.0,34.0,565.8,62.0,57.26,61.71,57.02,545.0,235.0,291.0,1071.0,57.0,58.0,10.0,545.0,165.0,70.0,15.69,19.43,26.86,15.0,20.0,22.0,1063.97,780.0,774.54,10.0,14.28,14.6,57.4,57.26,54.87,447.6,54.48,51.15,54.39,51.07,458.0,167.0,185.0,810.0,51.0,51.0,8.0,433.0,118.0,74.0,12.36,14.42,27.7,13.0,11.0,27.0,815.97,625.0,628.98,6.3,11.03,11.03,49.68,49.64,47.93,122.56,133.1,2387.0,2569.0,195.0,13336.0,71.0
172,8471214,2023,2023-06-28,674.14886,73.0,88494.0,1591.0,72.49,0.57,0.45,0.59,0.46,0.58,0.46,117.0,303.74,37.37,20.88,71.33,10.11,164.76,107.55,35.54,37.51,35.7,18.0,15.0,294.0,118.0,166.0,578.0,75.0,42.0,28.0,2.0,60.0,8.0,133.0,141.0,252.0,370.0,18.0,38.0,4.0,188.0,31.0,52.0,281.0,87.0,44.0,8.99,10.3,18.09,12.0,9.0,21.0,579.74,412.0,413.82,11.0,4.88,6.29,4.51,37.74,37.96,36.54,1591.0,409.0,54.0,294.0,834.0,166.0,310.0,288.0,827.0,4.0,5.0,177743.0,38.0,18.0,9.0,23.0,989.16,112.35,105.27,112.61,105.52,958.0,393.0,447.0,1798.0,110.0,112.0,17.0,940.0,276.0,135.0,26.94,32.87,52.54,20.0,36.0,54.0,1798.85,1351.0,1353.0,17.36,24.21,24.35,105.36,105.59,101.55,709.21,84.87,81.7,85.24,82.05,709.0,259.0,303.0,1271.0,81.0,59.0,14.0,638.0,231.0,99.0,19.72,28.71,36.44,17.0,28.0,36.0,1276.01,968.0,970.24,9.8,13.61,13.61,81.07,81.41,79.5,122.29,146.74,2569.0,2997.0,235.0,13798.0,75.0
173,8481656,2023,2023-06-28,579.7228,58.0,40081.0,910.0,19.01,0.54,0.49,0.53,0.49,0.53,0.49,601.0,80.76,8.87,5.62,18.37,2.62,39.01,30.5,8.47,8.92,8.53,5.0,6.0,83.0,22.0,34.0,139.0,15.0,4.0,9.0,2.0,19.0,5.0,30.0,38.0,79.0,101.0,6.0,12.0,21.0,39.0,17.0,21.0,63.0,29.0,13.0,1.8,3.44,3.63,0.0,1.0,3.0,140.0,105.0,104.84,9.0,1.19,1.4,2.65,7.42,7.39,7.1,910.0,74.0,161.0,151.0,524.0,182.0,121.0,116.0,491.0,21.0,43.0,171194.0,12.0,4.0,2.0,15.0,345.84,29.75,27.99,29.7,28.03,335.0,136.0,185.0,656.0,23.0,34.0,4.0,344.0,96.0,31.0,9.13,11.62,9.0,7.0,10.0,6.0,655.41,471.0,470.96,4.59,6.99,6.99,27.36,27.41,26.79,298.71,24.87,24.29,24.98,24.4,283.0,128.0,174.0,585.0,31.0,11.0,1.0,307.0,86.0,18.0,8.75,10.24,5.88,12.0,14.0,5.0,589.71,411.0,414.54,3.98,2.71,2.71,26.14,26.36,26.0,157.14,161.54,2791.0,2906.0,225.0,8208.0,78.0
174,8475958,2023,2023-06-28,555.96216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,11295.0,72.0
175,8478440,2023,2023-06-28,609.30084,81.0,81099.0,1581.0,58.34,0.58,0.45,0.58,0.46,0.57,0.46,399.0,164.33,22.11,13.29,36.86,5.79,82.64,59.28,20.15,22.0,20.04,24.0,18.0,154.0,66.0,55.0,275.0,65.0,23.0,25.0,6.0,22.0,5.0,74.0,71.0,131.0,197.0,12.0,24.0,528.0,20.0,45.0,42.0,123.0,68.0,29.0,4.36,8.58,9.17,8.0,8.0,7.0,273.7,220.0,218.93,15.0,3.08,5.93,6.84,18.35,18.3,17.23,1581.0,369.0,97.0,246.0,869.0,222.0,268.0,263.0,828.0,528.0,554.0,213938.0,24.0,12.0,6.0,43.0,876.19,95.53,89.16,95.6,89.23,840.0,355.0,403.0,1598.0,102.0,100.0,19.0,834.0,249.0,112.0,24.74,29.77,41.02,33.0,27.0,42.0,1595.59,1195.0,1192.9,14.78,21.37,21.72,88.59,88.65,85.03,647.94,69.4,66.67,69.64,66.89,641.0,254.0,271.0,1166.0,68.0,48.0,11.0,639.0,176.0,80.0,18.97,21.38,29.05,19.0,19.0,30.0,1173.09,895.0,900.18,8.69,10.97,10.97,67.13,67.42,66.14,159.34,195.76,3176.0,3678.0,200.0,9609.0,75.0
176,8476880,2023,2023-06-28,595.164,33.0,34882.0,723.0,19.55,0.45,0.48,0.49,0.49,0.49,0.48,127.0,82.05,10.48,5.93,18.84,2.92,41.08,30.75,9.81,10.46,9.79,6.0,3.0,82.0,28.0,31.0,141.0,22.0,13.0,14.0,1.0,13.0,0.0,31.0,39.0,69.0,97.0,23.0,58.0,5.0,97.0,13.0,10.0,66.0,30.0,14.0,1.89,3.53,5.06,1.0,8.0,4.0,140.53,110.0,109.69,2.0,1.38,3.12,2.87,8.99,8.95,8.67,723.0,132.0,95.0,130.0,366.0,90.0,112.0,147.0,374.0,5.0,10.0,85590.0,58.0,52.0,20.0,30.0,310.79,33.74,31.41,33.81,31.46,300.0,123.0,150.0,573.0,34.0,37.0,5.0,305.0,74.0,44.0,9.16,8.65,15.94,9.0,12.0,13.0,570.28,423.0,420.94,4.89,6.74,6.78,31.85,31.86,30.58,316.35,41.96,40.33,42.24,40.61,305.0,133.0,154.0,592.0,46.0,30.0,7.0,284.0,109.0,45.0,8.29,13.64,20.02,15.0,12.0,19.0,598.95,438.0,442.65,4.88,6.64,6.64,40.21,40.49,39.39,66.16,71.84,1345.0,1423.0,218.0,10683.0,76.0
177,8480823,2023,2023-06-28,555.3319,32.0,31593.0,658.0,2.45,0.41,0.49,0.42,0.49,0.43,0.48,151.0,35.78,1.18,2.13,9.94,1.18,21.16,15.42,1.16,1.19,1.17,2.0,3.0,28.0,23.0,21.0,72.0,5.0,0.0,4.0,0.0,7.0,2.0,12.0,26.0,28.0,51.0,2.0,4.0,0.0,33.0,3.0,16.0,49.0,2.0,0.0,1.0,0.18,0.0,0.0,0.0,0.0,71.71,51.0,51.08,12.0,0.43,0.69,0.03,1.57,1.59,1.57,658.0,29.0,91.0,93.0,445.0,110.0,109.0,84.0,355.0,0.0,0.0,85103.0,4.0,2.0,1.0,48.0,220.28,16.38,16.1,16.52,16.24,216.0,93.0,95.0,404.0,21.0,17.0,2.0,241.0,57.0,11.0,6.59,6.73,3.06,9.0,10.0,2.0,404.29,309.0,309.55,2.89,2.96,3.1,16.17,16.31,16.11,290.57,23.72,23.12,23.69,23.09,299.0,107.0,153.0,559.0,26.0,15.0,7.0,308.0,85.0,13.0,9.26,10.36,4.11,9.0,10.0,7.0,558.17,406.0,406.03,4.28,3.11,3.11,24.9,24.83,24.44,79.66,82.95,1378.0,1451.0,213.0,8626.0,76.0
178,8478451,2023,2023-06-28,552.1671,61.0,67809.0,1503.0,20.68,0.44,0.5,0.46,0.51,0.47,0.51,229.0,72.04,3.69,4.59,18.45,2.38,44.4,32.48,3.54,3.66,3.51,6.0,7.0,75.0,31.0,49.0,155.0,16.0,3.0,10.0,0.0,20.0,5.0,29.0,39.0,72.0,103.0,12.0,25.0,0.0,39.0,17.0,28.0,96.0,9.0,1.0,2.36,1.11,0.22,3.0,0.0,0.0,153.97,106.0,105.08,24.0,0.95,2.0,0.4,4.24,4.23,4.09,1503.0,128.0,225.0,217.0,933.0,179.0,187.0,187.0,950.0,0.0,0.0,155047.0,25.0,21.0,10.0,82.0,499.79,49.78,47.03,49.44,46.72,523.0,173.0,219.0,915.0,50.0,52.0,9.0,504.0,135.0,57.0,14.82,16.45,18.51,19.0,15.0,16.0,906.89,696.0,689.93,7.23,11.5,11.5,45.51,45.15,43.6,579.27,63.72,59.36,64.03,59.68,560.0,239.0,263.0,1062.0,67.0,62.0,10.0,562.0,163.0,74.0,17.47,20.62,25.63,24.0,18.0,25.0,1069.86,799.0,804.92,9.34,15.54,15.54,57.51,57.9,55.71,134.25,133.76,2470.0,2366.0,197.0,9498.0,71.0
179,8474590,2023,2023-06-28,574.8753,40.0,56135.0,1053.0,33.6,0.54,0.48,0.55,0.45,0.56,0.45,63.0,135.58,8.43,8.91,34.27,4.5,80.58,56.32,8.1,8.41,8.09,9.0,11.0,124.0,69.0,68.0,261.0,29.0,9.0,13.0,0.0,28.0,2.0,78.0,63.0,115.0,184.0,6.0,12.0,0.0,42.0,21.0,33.0,177.0,8.0,8.0,4.41,0.83,3.19,6.0,0.0,3.0,259.55,193.0,191.79,20.0,2.08,2.43,0.97,9.52,9.53,9.26,1053.0,195.0,118.0,172.0,568.0,86.0,142.0,184.0,641.0,0.0,0.0,89211.0,12.0,8.0,4.0,87.0,620.95,66.86,61.63,66.78,61.66,603.0,241.0,253.0,1097.0,62.0,73.0,8.0,602.0,150.0,92.0,16.53,17.7,32.63,15.0,15.0,32.0,1096.54,844.0,843.78,10.4,14.1,14.1,63.17,63.34,60.43,476.14,57.42,55.45,57.44,55.48,471.0,188.0,249.0,908.0,58.0,42.0,14.0,444.0,150.0,65.0,13.51,18.22,25.69,11.0,14.0,33.0,909.43,659.0,659.9,7.05,10.52,10.52,53.89,53.92,52.76,66.4,72.68,1271.0,1531.0,218.0,12222.0,75.0
180,8480796,2023,2023-06-28,553.6254,67.0,80401.0,1666.0,15.27,0.44,0.5,0.44,0.53,0.45,0.52,227.0,89.75,6.52,5.27,22.78,2.96,47.72,38.75,6.26,6.48,6.22,5.0,5.0,91.0,33.0,65.0,189.0,16.0,6.0,10.0,0.0,22.0,1.0,37.0,48.0,85.0,118.0,14.0,31.0,0.0,217.0,13.0,33.0,100.0,18.0,6.0,2.32,2.24,1.96,3.0,2.0,1.0,188.06,124.0,123.86,23.0,1.11,1.31,1.6,6.03,6.01,5.92,1666.0,133.0,283.0,291.0,959.0,198.0,224.0,205.0,1039.0,0.0,0.0,163443.0,31.0,35.0,16.0,128.0,601.42,54.36,52.0,54.01,51.66,576.0,250.0,293.0,1119.0,50.0,53.0,5.0,595.0,185.0,46.0,17.62,22.69,14.04,15.0,25.0,10.0,1103.2,826.0,817.98,8.17,9.45,9.45,53.08,52.72,51.42,733.17,68.2,65.66,68.83,66.28,698.0,324.0,399.0,1421.0,72.0,59.0,12.0,748.0,219.0,55.0,21.98,27.45,18.76,31.0,20.0,21.0,1440.35,1022.0,1034.38,10.92,13.08,13.25,65.87,66.46,64.87,154.29,153.24,2871.0,2557.0,200.0,8666.0,74.0
181,8475324,2023,2023-06-28,538.05975,77.0,95249.0,1890.0,32.27,0.44,0.52,0.44,0.53,0.44,0.53,231.0,112.13,5.22,6.21,29.35,3.58,65.25,51.39,5.14,5.23,5.14,14.0,10.0,109.0,52.0,96.0,257.0,29.0,5.0,10.0,0.0,34.0,7.0,50.0,55.0,104.0,156.0,9.0,18.0,0.0,107.0,36.0,59.0,148.0,10.0,3.0,3.38,1.04,0.8,4.0,1.0,0.0,255.88,161.0,160.35,49.0,1.26,1.78,0.12,6.36,6.34,6.26,1890.0,126.0,396.0,308.0,1060.0,238.0,219.0,244.0,1189.0,0.0,0.0,185088.0,18.0,34.0,17.0,128.0,709.95,70.71,68.61,70.97,68.85,700.0,270.0,372.0,1342.0,59.0,66.0,9.0,682.0,212.0,76.0,20.44,26.24,24.03,20.0,20.0,19.0,1340.97,970.0,970.77,9.61,13.38,13.51,66.82,66.96,65.9,902.89,88.58,83.44,88.86,83.71,870.0,383.0,453.0,1706.0,82.0,75.0,11.0,892.0,268.0,93.0,25.84,32.01,30.74,29.0,27.0,26.0,1710.35,1253.0,1256.94,14.46,18.04,18.04,85.0,85.2,82.31,175.12,160.02,3248.0,2879.0,194.0,11968.0,72.0
182,8480873,2023,2023-06-28,565.81793,71.0,82331.0,1631.0,37.57,0.55,0.5,0.55,0.47,0.54,0.48,267.0,76.23,3.63,4.63,20.94,2.45,46.1,32.25,3.52,3.69,3.57,10.0,18.0,81.0,29.0,64.0,174.0,35.0,7.0,3.0,0.0,20.0,2.0,34.0,44.0,74.0,103.0,15.0,39.0,0.0,136.0,25.0,48.0,101.0,6.0,3.0,2.22,0.7,0.71,5.0,1.0,1.0,175.13,110.0,110.36,33.0,0.97,1.32,0.38,4.22,4.27,4.16,1631.0,197.0,128.0,210.0,1096.0,167.0,252.0,201.0,1011.0,0.0,0.0,175748.0,39.0,35.0,12.0,87.0,798.53,83.66,78.99,84.06,79.41,805.0,288.0,354.0,1447.0,80.0,91.0,17.0,754.0,241.0,98.0,22.15,29.99,31.52,27.0,24.0,29.0,1461.53,1093.0,1099.21,12.69,21.11,20.82,75.53,75.94,74.03,669.64,67.81,65.4,67.82,65.43,666.0,251.0,289.0,1206.0,62.0,69.0,9.0,645.0,193.0,79.0,19.03,23.47,25.31,22.0,21.0,19.0,1200.07,917.0,917.3,9.53,15.43,15.49,61.85,62.09,61.18,157.92,155.52,2656.0,2936.0,183.0,8513.0,71.0
183,8477845,2023,2023-06-28,535.1707,75.0,85794.0,1793.0,34.42,0.44,0.52,0.46,0.53,0.45,0.53,302.0,90.32,4.0,4.99,24.15,2.93,50.62,40.33,3.74,3.99,3.75,7.0,9.0,97.0,30.0,67.0,194.0,23.0,7.0,4.0,0.0,22.0,4.0,44.0,46.0,90.0,120.0,6.0,15.0,0.0,21.0,30.0,40.0,117.0,6.0,4.0,2.07,0.85,1.08,5.0,0.0,2.0,192.18,127.0,125.69,33.0,1.03,0.22,0.68,4.33,4.36,4.29,1793.0,229.0,309.0,271.0,984.0,202.0,248.0,239.0,1104.0,0.0,0.0,187207.0,15.0,21.0,9.0,160.0,683.46,66.06,63.11,66.07,63.12,670.0,270.0,341.0,1281.0,68.0,71.0,8.0,657.0,221.0,62.0,19.45,27.72,18.9,21.0,30.0,17.0,1275.06,940.0,936.26,9.8,13.1,13.28,62.58,62.61,61.06,817.26,82.6,78.14,82.79,78.35,799.0,336.0,398.0,1533.0,79.0,76.0,11.0,805.0,244.0,86.0,22.92,29.54,30.14,31.0,24.0,24.0,1545.88,1135.0,1141.92,13.09,16.78,16.78,78.91,79.19,76.81,169.53,155.02,3204.0,2840.0,192.0,11662.0,74.0
184,8479292,2023,2023-06-28,559.72174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,10784.0,73.0
185,8480313,2023,2023-06-28,559.51227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,9619.0,76.0
186,8482496,2023,2023-06-28,540.2062,68.0,51825.0,1239.0,1.38,0.39,0.5,0.38,0.51,0.38,0.51,569.0,53.01,7.42,3.91,11.69,1.85,25.21,20.91,6.93,7.52,7.01,7.0,5.0,50.0,21.0,11.0,82.0,16.0,4.0,10.0,1.0,6.0,4.0,26.0,21.0,46.0,67.0,9.0,18.0,181.0,44.0,9.0,7.0,37.0,21.0,13.0,1.41,2.71,3.3,0.0,3.0,1.0,82.68,71.0,71.08,2.0,0.85,2.4,2.6,5.67,5.67,5.61,1239.0,82.0,145.0,206.0,806.0,171.0,174.0,142.0,752.0,181.0,293.0,196982.0,18.0,14.0,6.0,41.0,295.61,28.3,26.98,28.57,27.23,292.0,109.0,142.0,543.0,22.0,36.0,6.0,291.0,70.0,40.0,8.28,8.93,11.1,4.0,10.0,8.0,546.9,401.0,403.3,4.19,8.29,8.29,24.2,24.38,24.08,467.26,44.41,42.52,44.47,42.6,462.0,188.0,251.0,901.0,43.0,43.0,6.0,470.0,133.0,47.0,13.39,15.92,15.1,15.0,15.0,13.0,902.92,650.0,651.88,7.15,10.24,10.24,41.31,41.4,40.47,171.59,171.88,3175.0,3013.0,179.0,8542.0,74.0
187,8483395,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,8476927,2023,2023-06-28,546.8298,63.0,48799.0,1147.0,15.25,0.41,0.53,0.41,0.51,0.41,0.51,538.0,80.07,11.1,5.86,18.5,2.7,37.33,29.51,10.26,11.41,10.51,10.0,2.0,85.0,20.0,23.0,128.0,16.0,4.0,9.0,2.0,15.0,3.0,33.0,41.0,81.0,101.0,5.0,10.0,299.0,71.0,26.0,16.0,52.0,38.0,15.0,1.42,5.11,4.57,1.0,2.0,1.0,132.4,105.0,107.69,7.0,1.25,1.87,3.39,8.97,9.12,8.95,1147.0,44.0,277.0,180.0,646.0,167.0,130.0,160.0,690.0,299.0,276.0,180861.0,10.0,14.0,8.0,47.0,336.58,32.96,31.26,33.84,32.05,341.0,124.0,158.0,623.0,23.0,45.0,6.0,329.0,100.0,36.0,8.38,13.05,11.53,8.0,7.0,8.0,639.91,465.0,475.98,4.77,8.71,8.71,29.02,29.61,29.18,481.19,46.88,44.35,46.76,44.21,480.0,186.0,243.0,909.0,45.0,54.0,11.0,482.0,136.0,48.0,14.1,15.82,16.96,10.0,18.0,17.0,901.64,666.0,660.82,8.38,12.79,12.79,42.47,42.18,40.66,185.68,163.46,3177.0,2997.0,185.0,10544.0,72.0
189,8478444,2023,2023-06-28,623.45465,74.0,76552.0,1572.0,45.37,0.55,0.45,0.58,0.46,0.57,0.46,344.0,176.52,20.83,14.9,37.99,6.11,99.13,64.03,19.68,20.75,19.6,19.0,18.0,178.0,65.0,66.0,309.0,55.0,18.0,16.0,4.0,36.0,3.0,75.0,95.0,160.0,225.0,12.0,24.0,22.0,49.0,23.0,21.0,167.0,56.0,20.0,5.65,6.88,8.3,5.0,5.0,8.0,308.74,243.0,241.87,6.0,3.56,5.14,3.47,20.91,20.82,19.98,1572.0,265.0,137.0,238.0,932.0,195.0,197.0,270.0,910.0,22.0,35.0,193555.0,24.0,14.0,7.0,32.0,767.06,77.78,74.41,77.52,74.16,764.0,310.0,343.0,1417.0,93.0,67.0,16.0,803.0,190.0,81.0,22.04,23.2,32.54,27.0,30.0,36.0,1411.16,1074.0,1068.96,13.82,15.76,16.08,75.53,75.27,73.04,581.3,64.38,61.28,64.65,61.58,571.0,235.0,238.0,1044.0,82.0,51.0,8.0,554.0,179.0,73.0,17.22,22.08,25.08,25.0,32.0,25.0,1052.9,806.0,814.27,8.43,10.89,10.89,61.91,62.34,60.87,144.04,173.02,2695.0,3132.0,208.0,9619.0,73.0
190,8476858,2023,2023-06-28,563.0732,30.0,26228.0,609.0,14.25,0.54,0.5,0.51,0.49,0.52,0.49,208.0,64.05,6.79,4.5,14.68,2.18,32.74,24.1,6.57,6.78,6.55,3.0,3.0,71.0,14.0,14.0,99.0,12.0,6.0,8.0,2.0,13.0,2.0,21.0,35.0,65.0,79.0,7.0,14.0,1.0,52.0,10.0,5.0,61.0,12.0,12.0,2.07,1.48,3.25,2.0,2.0,2.0,98.37,85.0,84.75,2.0,0.96,1.85,1.58,6.18,6.25,6.19,609.0,47.0,63.0,102.0,397.0,89.0,80.0,78.0,362.0,1.0,3.0,83564.0,14.0,6.0,3.0,10.0,217.87,22.44,21.66,22.43,21.67,224.0,72.0,101.0,397.0,22.0,22.0,6.0,209.0,59.0,28.0,6.36,7.02,9.06,6.0,6.0,10.0,396.61,296.0,295.92,3.27,4.52,4.6,21.1,21.13,20.82,197.48,19.38,18.27,19.45,18.35,196.0,79.0,110.0,385.0,24.0,19.0,3.0,198.0,54.0,23.0,5.9,6.27,7.22,10.0,6.0,8.0,386.95,275.0,276.15,2.99,4.51,4.5,17.87,17.98,17.61,68.01,68.85,1206.0,1272.0,192.0,10854.0,72.0
191,8478856,2023,2023-06-28,609.5718,81.0,73453.0,1640.0,45.5,0.55,0.46,0.54,0.48,0.53,0.48,536.0,163.85,15.42,11.84,36.01,5.73,96.15,68.85,14.62,15.4,14.6,13.0,16.0,167.0,67.0,46.0,280.0,46.0,17.0,18.0,2.0,32.0,6.0,78.0,83.0,150.0,217.0,9.0,21.0,3.0,47.0,46.0,37.0,189.0,30.0,15.0,6.62,3.3,5.5,7.0,4.0,6.0,278.07,234.0,232.67,10.0,2.63,4.15,1.83,16.23,16.22,15.59,1640.0,218.0,159.0,251.0,1012.0,264.0,202.0,210.0,964.0,3.0,11.0,222253.0,21.0,55.0,26.0,20.0,628.06,67.27,63.49,67.12,63.34,618.0,271.0,305.0,1194.0,64.0,60.0,9.0,652.0,161.0,76.0,19.85,19.34,28.09,21.0,19.0,24.0,1184.29,889.0,882.33,10.2,13.26,13.26,64.21,63.99,61.47,572.8,55.57,53.24,56.19,53.85,569.0,232.0,236.0,1037.0,54.0,49.0,8.0,606.0,138.0,57.0,19.15,17.37,19.05,23.0,12.0,19.0,1053.08,801.0,813.71,8.2,9.22,9.22,54.56,55.11,53.65,176.49,203.65,3265.0,3561.0,165.0,9970.0,70.0
